player,ip,h,r,er,bb,k,hr,pc_st,era
N. Cameron,5.0,8,6,6,0,0,2,88-57,2.92
D. Lynch,2.0,3,1,1,0,0,0,34-24,2.95
S. Long,1.0,0,0,0,1,1,0,16-9,6.23
