player,ip,h,r,er,bb,k,hr,pc_st,era
E. Hancock,6.0,7,5,5,3,1,0,102-70,5.47
E. Bazardo,1.0,1,0,0,0,0,0,14-11,2.84
J. Burgos,2.0,2,1,1,1,2,0,29-18,4.50
