player,ip,h,r,er,bb,k,hr,pc_st,era
C. Horton,5.0,2,0,0,3,3,0,71-44,3.42
C. Thielbar,1.0,0,0,0,0,1,0,9-7,1.96
A. Kittredge,1.0,0,0,0,0,2,0,10-8,3.34
B. Keller,1.0,0,0,0,1,2,0,18-9,2.81
D. Palencia,1.0,1,0,0,0,0,0,9-6,1.36
