player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
I. Happ,5,1,1,1,1,0,2,.250,.337,.369
K. Tucker,3,2,1,1,1,2,1,.279,.392,.520
S. Suzuki,5,0,1,0,0,0,1,.263,.325,.547
P. Crow-Armstrong,5,0,1,1,0,0,1,.276,.310,.556
D. Swanson,5,0,0,0,0,0,2,.236,.288,.413
M. Busch,5,0,0,0,0,0,1,.269,.366,.502
C. Kelly,3,0,0,0,0,1,1,.248,.369,.489
N. Hoerner,4,0,0,0,0,0,0,.281,.326,.351
M. Shaw,4,0,1,0,0,0,0,.252,.326,.362
