player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,4,0,1,1,0,1,2,.278,.389,.612
M. Betts,2,1,0,0,0,2,0,.249,.321,.377
F. Freeman,4,0,1,0,0,0,0,.302,.373,.501
W. Smith,3,1,1,1,1,1,1,.295,.403,.494
T. Hernández,4,1,1,0,0,0,0,.248,.279,.459
A. Pages,4,0,2,0,0,0,1,.275,.319,.469
M. Conforto,2,0,1,0,0,0,0,.189,.296,.323
A. Call,1,1,0,0,0,0,0,.278,.381,.444
J. Dean,1,0,0,0,0,0,0,.000,.000,.000
E. Hernández,3,1,2,1,0,0,1,.203,.265,.372
A. Freeland,2,0,0,0,0,0,1,.206,.316,.353
M. Rojas,2,1,1,2,0,0,0,.255,.313,.392
