player,ip,h,r,er,bb,k,hr,pc_st,era
C. Rea,6.0,4,2,2,1,4,0,81-57,3.84
C. Thielbar,1.0,0,0,0,1,0,0,18-12,1.75
G. Cabrera,1.0,0,0,0,1,0,0,7-3,3.21
R. Pressly,1.0,0,0,0,0,2,0,14-10,3.54
C. Flexen,1.0,0,0,0,0,0,0,16-11,0.00
