player,ip,h,r,er,bb,k,hr,pc_st,era
A. Senzatela,5.2,7,3,3,1,4,1,95-57,6.57
J. Mejia,0.1,0,0,0,0,1,0,6-3,4.25
Z. Agnos,1.2,1,0,0,1,0,0,31-15,5.09
T. Kinley,1.1,0,0,0,2,3,0,23-13,6.34
