player,ip,h,r,er,bb,k,hr,pc_st,era
H. Waldrep,5.0,2,2,2,5,5,1,91-50,1.33
R. Munoz,0.1,0,0,0,2,1,0,14-5,0.00
P. Johnson,0.2,0,0,0,0,1,0,6-5,2.42
D. Hernandez,0.2,3,3,3,0,0,2,16-11,3.41
H. Harris,0.1,2,1,1,1,0,0,20-14,6.75
J. Brebbia,2.0,4,4,4,1,3,2,45-29,7.71
