player,ip,h,r,er,bb,k,hr,pc_st,era
J. Misiorowski,4.0,1,3,3,3,5,0,78-49,4.19
N. Mears,1.0,0,0,0,0,1,0,9-6,3.00
S. Miller,1.0,1,0,0,0,2,0,18-12,2.57
A. Uribe,1.0,0,0,0,0,1,0,6-6,1.79
J. Koenig,1.0,2,1,1,0,0,1,18-13,3.29
