player,ip,h,r,er,bb,k,hr,pc_st,era
A. Pallante,5.0,6,4,4,3,8,1,99-61,5.04
J. Alcala,1.0,0,0,0,0,1,0,14-10,6.33
R. Fernandez,1.0,0,0,0,2,1,0,22-9,9.00
M. Svanson,2.0,1,0,0,2,2,0,43-23,2.33
