player,ip,h,r,er,bb,k,hr,pc_st,era
B. Walter,5.0,8,5,5,0,3,1,91-62,4.15
J. Weems,2.0,5,2,2,0,0,0,33-22,6.00
K. Ort,1.0,0,0,0,1,0,0,12-5,5.70
