player,ip,h,r,er,bb,k,hr,pc_st,era
J. Hagenman,4.1,5,4,4,0,5,3,73-47,4.35
A. Warren,1.2,2,1,1,2,1,1,34-15,1.80
H. Brazoban,1.0,0,0,0,1,3,0,19-10,3.65
R. Garrett,2.0,1,0,0,0,1,0,29-16,3.12
