player,ip,h,r,er,bb,k,hr,pc_st,era
B. Falter,4.0,6,4,4,1,2,2,78-48,4.00
B. Ashcraft,1.0,2,2,2,4,0,0,38-17,2.74
Y. Ramirez,1.1,2,4,4,2,3,0,32-22,10.80
G. Cabrera,1.2,1,0,0,0,1,0,20-15,5.76
I. Mattson,1.0,0,0,0,0,0,0,12-9,1.80
