player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Turang,4,0,0,0,0,0,2,.291,.359,.444
J. Chourio,3,0,1,0,0,1,1,.276,.314,.478
W. Contreras,4,0,0,0,0,0,1,.261,.357,.406
C. Yelich,4,0,1,0,0,0,0,.268,.350,.462
A. Vaughn,3,0,1,0,0,0,0,.308,.370,.503
C. Durbin,2,0,0,0,0,0,0,.253,.326,.387
I. Collins,0,0,0,0,0,1,0,.275,.373,.433
S. Frelick,3,0,0,0,0,0,0,.297,.361,.410
B. Perkins,3,0,2,0,0,0,1,.217,.294,.349
J. Ortiz,2,0,0,0,0,0,0,.224,.275,.314
J. Bauers,1,0,1,0,0,0,0,.219,.335,.377
A. Monasterio,0,0,0,0,0,0,0,.283,.327,.481
