player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Smith,4,1,1,0,0,1,1,.263,.341,.395
W. Langford,4,1,2,2,1,0,0,.240,.326,.418
C. Seager,5,2,2,1,1,0,1,.258,.361,.464
R. Tellez,2,1,1,0,0,1,0,.283,.346,.478
J. Jung,1,0,0,0,0,0,0,.241,.290,.376
J. Pederson,1,0,0,0,0,0,0,.145,.277,.267
E. Carter,5,1,1,2,1,0,1,.249,.333,.403
M. Semien,4,2,3,2,1,1,0,.228,.304,.365
J. Burger,3,1,1,1,0,0,0,.242,.275,.416
E. Duran,1,0,0,0,0,1,0,.207,.270,.279
C. Freeman,5,1,1,0,0,0,0,.167,.167,.333
J. Heim,4,0,3,2,0,0,0,.217,.265,.340
