player,ip,h,r,er,bb,k,hr,pc_st,era
N. Pivetta,7.0,2,2,2,1,9,1,94-67,3.40
A. Morejon,1.0,1,0,0,0,3,0,20-17,2.51
S. Reynolds,1.0,0,0,0,0,2,0,12-9,3.60
