player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Frelick,4,0,1,0,0,1,0,.298,.363,.413
C. Durbin,4,2,2,1,1,0,0,.249,.326,.377
A. Seigler,1,0,0,0,0,0,1,.208,.317,.208
W. Contreras,2,0,0,0,0,2,0,.255,.356,.393
C. Yelich,4,1,2,1,0,0,0,.267,.348,.464
A. Vaughn,4,0,0,0,0,0,0,.304,.376,.543
B. Turang,4,0,1,0,0,0,1,.286,.351,.426
D. Jansen,3,0,0,0,0,1,0,.214,.324,.286
B. Lockridge,3,0,2,1,0,0,0,.279,.327,.395
I. Collins,1,0,0,0,0,0,0,.273,.372,.424
A. Monasterio,3,0,1,0,0,0,0,.260,.313,.416
J. Bauers,1,0,0,0,0,0,1,.192,.321,.346
