player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Friedl,4,0,1,1,0,0,1,.267,.366,.382
G. Lux,5,0,1,1,0,0,0,.280,.358,.387
E. De La Cruz,3,2,1,0,0,1,1,.275,.350,.458
M. Andujar,4,1,3,2,0,0,0,.395,.458,.674
S. Steer,0,0,0,0,0,0,0,.240,.308,.398
A. Hays,3,0,0,0,0,1,2,.259,.318,.446
N. Marte,4,1,2,2,1,0,1,.302,.336,.527
J. Trevino,4,1,1,0,0,0,0,.256,.292,.395
K. Hayes,2,1,1,0,0,1,0,.246,.306,.421
M. McLain,3,0,1,0,0,0,1,.221,.300,.333
W. Benson,0,0,0,0,0,1,0,.223,.275,.413
S. Espinal,0,0,0,0,0,0,0,.249,.301,.291
