player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Freeman,5,0,1,1,0,0,1,.311,.406,.420
H. Goodman,4,3,2,2,2,1,0,.290,.337,.532
J. Beck,5,1,5,0,0,0,0,.274,.331,.474
T. Estrada,4,0,0,1,0,0,1,.280,.307,.376
B. Doyle,5,0,1,1,0,0,2,.194,.246,.312
K. Farmer,4,0,0,0,0,0,1,.226,.264,.347
M. Toglia,4,0,1,0,0,0,1,.202,.263,.370
O. Arcia,2,0,0,0,0,1,1,.191,.236,.324
R. McMahon,1,0,0,0,0,0,1,.219,.321,.392
R. Ritter,4,1,2,0,0,0,2,.239,.288,.343
