player,ip,h,r,er,bb,k,hr,pc_st,era
C. Burns,6.0,4,2,2,3,10,1,95-63,6.19
S. Barlow,1.0,0,0,0,0,3,0,12-9,3.89
T. Santillan,1.0,2,1,1,1,3,0,23-14,3.14
L. Richardson,1.0,0,0,0,0,0,0,8-6,3.73
