player,ip,h,r,er,bb,k,hr,pc_st,era
L. Giolito,7.2,4,1,1,3,7,0,108-75,3.66
J. Wilson,0.1,0,0,0,0,0,0,4-3,2.36
G. Whitlock,1.0,2,1,1,0,1,0,17-14,3.64
