player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Friedl,4,0,2,0,0,1,1,.271,.374,.399
M. McLain,4,1,2,1,0,0,1,.225,.306,.345
E. De La Cruz,5,0,1,0,0,0,1,.282,.360,.483
A. Hays,5,0,1,1,0,0,1,.273,.332,.476
M. Andujar,2,0,0,0,0,0,1,.000,.000,.000
G. Lux,1,0,1,0,0,0,0,.274,.360,.376
S. Espinal,1,0,0,0,0,0,1,.252,.305,.296
J. Fraley,1,0,0,0,0,0,0,.245,.350,.406
N. Marte,4,0,1,0,0,0,1,.278,.325,.477
S. Steer,3,0,0,0,0,1,0,.238,.305,.388
T. Stephenson,2,1,0,0,0,2,0,.238,.326,.401
K. Hayes,4,0,2,0,0,0,0,.250,.250,.500
