player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Kikuchi,2.0,6,7,7,3,1,1,61-32,4.18
C. Silseth,1.2,2,1,1,1,3,1,35-20,2.25
J. Fermin,1.0,0,0,0,2,1,0,25-12,4.88
B. Burke,1.1,1,1,0,0,2,0,18-14,3.02
R. Stephenson,1.0,0,0,0,0,0,0,5-4,3.00
S. Kingery,2.0,12,8,8,0,1,2,37-25,36.00
