player,ip,h,r,er,bb,k,hr,pc_st,era
C. Javier,4.1,6,4,4,3,4,1,78-46,4.43
E. De Los Santos,1.2,0,0,0,1,1,0,24-17,3.72
C. Kimbrel,1.0,0,0,0,1,1,0,13-7,0.00
K. Ort,0.2,3,4,4,2,1,1,27-16,4.89
J. Murray,1.1,0,0,0,0,1,0,14-12,0.00
