player,ip,h,r,er,bb,k,hr,pc_st,era
W. Warren,4.2,6,3,1,1,3,0,95-59,4.25
D. Williams,0.1,0,0,0,1,1,0,11-7,5.32
C. Doval,1.1,1,1,1,0,1,1,18-13,3.52
T. Hill,1.0,0,0,0,0,0,0,9-8,2.98
L. Weaver,1.2,0,0,0,1,1,0,18-11,2.52
