player,ip,h,r,er,bb,k,hr,pc_st,era
M. Mikolas,6.0,10,8,8,0,4,6,103-66,5.26
J. King,1.0,3,3,3,0,0,2,19-12,4.96
M. Svanson,1.0,0,0,0,0,1,0,12-7,2.84
