player,ip,h,r,er,bb,k,hr,pc_st,era
T. Anderson,6.0,4,0,0,2,7,0,87-56,4.12
J. Fermin,1.0,1,0,0,0,2,0,17-14,3.65
R. Detmers,1.0,1,0,0,0,0,0,11-8,4.10
K. Jansen,1.0,1,0,0,0,2,0,18-14,3.94
