player,ip,h,r,er,bb,k,hr,pc_st,era
B. Bello,6.1,7,4,3,1,4,0,82-55,3.96
B. Bernardino,0.1,2,2,2,1,1,0,16-7,3.38
L. Guerrero,2.1,1,1,1,2,0,0,40-23,1.50
A. Chapman,1.0,1,1,0,0,2,0,15-12,1.65
Z. Kelly,1.0,1,2,1,3,1,0,23-12,6.61
