player,ip,h,r,er,bb,k,hr,pc_st,era
E. Cabrera,7.0,1,0,0,2,10,0,100-63,3.32
T. Zuber,0.2,1,0,0,0,1,0,12-7,5.06
J. Simpson,0.1,0,0,0,0,0,0,4-3,6.14
C. Faucher,1.0,1,1,1,0,1,1,18-9,3.42
