player,ip,h,r,er,bb,k,hr,pc_st,era
L. Morales,5.2,5,2,2,1,8,1,91-60,1.59
J. Sterner,1.1,1,0,0,0,1,0,24-14,3.64
S. McGough,2.0,2,1,1,0,3,0,31-22,6.00
