player,ip,h,r,er,bb,k,hr,pc_st,era
H. Greene,7.0,1,1,1,2,12,1,98-69,2.59
N. Martinez,1.0,0,0,0,0,0,0,7-6,4.66
T. Santillan,1.0,2,1,1,0,0,1,22-13,2.63
