player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Carroll,4,0,0,0,0,0,3,.253,.331,.566
K. Marte,4,0,0,0,0,0,2,.288,.409,.550
G. Perdomo,4,0,0,0,0,0,2,.267,.361,.422
J. Naylor,3,1,1,0,0,1,0,.300,.355,.471
E. Suarez,3,1,1,2,1,0,2,.233,.307,.527
L. Gurriel Jr.,3,0,0,0,0,0,0,.256,.302,.433
P. Smith,2,0,0,0,0,0,2,.270,.389,.443
T. Tawa,1,0,0,0,0,0,1,.233,.303,.440
A. Thomas,2,0,0,0,0,0,1,.265,.308,.384
R. Grichuk,1,0,0,0,0,0,1,.247,.307,.441
J. Herrera,3,0,1,0,0,0,0,.173,.295,.253
