player,ip,h,r,er,bb,k,hr,pc_st,era
S. Arrighetti,5.0,7,5,5,4,5,2,90-56,6.94
T. Scott,1.2,5,5,5,2,1,2,42-24,7.90
B. King,0.1,0,0,0,0,1,0,7-5,3.02
C. McCormick,1.0,1,0,0,1,1,0,19-9,6.00
