player,ip,h,r,er,bb,k,hr,pc_st,era
J. Ryan,6.2,4,1,1,2,7,1,102-63,2.72
K. Funderburk,0.1,0,0,0,0,1,0,6-3,5.64
J. Topa,2.0,1,0,0,0,1,0,26-19,3.55
