player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Kikuchi,5.2,7,5,3,2,10,1,92-64,3.05
C. Brogdon,1.1,3,4,4,1,1,1,21-17,6.60
K. Jansen,1.0,2,2,2,0,3,1,19-14,4.94
