player,ip,h,r,er,bb,k,hr,pc_st,era
T. Rogers,6.2,4,0,0,2,6,0,88-60,1.57
Y. Cano,1.0,1,0,0,0,1,0,14-9,4.25
G. Soto,0.1,0,0,0,0,1,0,7-4,3.98
S. Dominguez,1.0,2,1,1,0,2,1,22-16,3.31
