player,ip,h,r,er,bb,k,hr,pc_st,era
G. Holmes,5.1,5,3,3,3,9,2,100-61,4.07
A. Bummer,0.2,1,1,1,1,0,0,19-9,3.00
J. Ruiz,1.0,0,0,0,1,2,0,21-10,7.63
D. Dodd,1.0,0,0,0,0,1,0,14-9,0.00
