player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Pena,5,0,1,0,0,0,3,.304,.364,.474
Y. Alvarez,4,0,0,0,0,1,1,.265,.368,.424
J. Altuve,5,1,1,0,0,0,0,.268,.332,.449
C. Correa,5,1,3,2,1,0,0,.305,.360,.438
J. Sanchez,4,1,0,0,0,1,1,.242,.308,.421
C. Walker,5,0,1,0,0,0,2,.232,.297,.400
V. Caratini,4,0,3,1,0,0,0,.275,.327,.425
J. Melton,0,0,0,0,0,0,0,.149,.219,.179
M. Dubon,1,0,0,0,0,0,0,.248,.297,.370
T. Trammell,4,0,0,0,0,0,2,.200,.303,.343
R. Urias,1,0,0,0,0,0,0,.254,.289,.408
C. Smith,3,0,0,0,0,0,2,.240,.312,.355
Y. Diaz,2,0,0,0,0,0,0,.250,.282,.409
