player,ip,h,r,er,bb,k,hr,pc_st,era
R. Nelson,6.0,4,3,3,1,7,2,97-67,3.57
R. Thompson,1.0,0,0,0,0,0,0,17-12,4.32
A. Saalfrank,1.0,0,0,0,0,1,0,14-11,1.21
K. Backhus,0.1,2,2,2,0,0,0,16-12,4.50
J. Woodford,0.2,1,0,0,1,1,0,20-11,5.04
J. Burgos,0.2,1,2,1,1,1,0,13-6,6.08
J. Beeks,0.1,0,0,0,0,0,0,4-1,3.86
