player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Wheeler,6.0,9,4,3,0,10,3,98-70,2.64
T. Banks,1.0,2,1,1,0,0,1,23-15,3.35
M. Strahm,0.2,1,2,2,2,1,0,29-18,3.35
J. Romano,0.1,0,0,0,0,0,0,2-2,6.75
M. Lazar,1.0,0,0,0,0,1,0,8-5,4.91
