player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Kwan,4,1,1,1,1,0,0,.275,.335,.392
C. Santana,0,0,0,0,0,0,0,.227,.319,.338
D. Schneemann,4,0,0,0,0,0,1,.230,.317,.388
A. Hedges,0,0,0,0,0,0,0,.128,.226,.229
J. Ramirez,3,0,1,0,0,0,1,.294,.367,.526
N. Jones,1,0,0,0,0,0,0,.211,.305,.297
K. Manzardo,3,1,0,0,0,0,2,.242,.322,.486
C. Kayfus,4,1,1,0,0,0,1,.258,.303,.452
G. Arias,3,1,1,3,1,0,1,.236,.290,.393
A. Martinez,3,0,0,0,0,0,2,.234,.269,.386
B. Naylor,3,0,0,0,0,0,1,.174,.278,.360
B. Rocchio,3,0,1,0,0,0,2,.232,.285,.324
