player,ip,h,r,er,bb,k,hr,pc_st,era
B. Woodruff,6.0,2,1,1,0,8,1,70-53,1.50
G. Anderson,1.0,1,0,0,0,0,0,14-8,2.82
A. Uribe,1.0,0,0,0,0,2,0,15-11,2.09
T. Megill,1.0,0,0,0,0,2,0,12-8,2.56
