player,ip,h,r,er,bb,k,hr,pc_st,era
J. Verlander,5.0,11,5,5,1,6,1,101-67,4.53
S. Bivens,3.0,5,3,1,0,2,0,47-33,4.66
C. Koss,1.0,1,0,0,0,0,0,11-8,0.00
