player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Haggerty,2,1,0,0,0,1,0,.253,.328,.370
E. Carter,1,0,1,0,0,0,0,.250,.337,.392
W. Langford,5,1,1,0,0,0,3,.237,.323,.409
C. Seager,3,0,0,0,0,0,0,.256,.361,.453
J. Pederson,2,0,0,0,0,0,1,.146,.278,.268
J. Burger,4,0,3,2,0,1,0,.241,.275,.417
J. Jung,4,0,1,0,0,1,1,.242,.291,.378
K. Higashioka,3,0,0,0,0,0,1,.256,.301,.417
R. Tellez,1,0,0,0,0,0,0,.273,.327,.477
J. Smith,2,0,0,0,0,1,1,.263,.340,.396
E. Duran,4,0,1,0,0,0,0,.209,.267,.282
J. Heim,4,0,0,0,0,0,1,.210,.260,.334
