player,ip,h,r,er,bb,k,hr,pc_st,era
C. Morton,3.0,4,3,3,3,2,1,72-42,5.59
T. Holton,1.1,1,0,0,0,2,0,19-13,3.86
T. Melton,2.0,1,1,1,4,1,0,44-21,2.38
T. Kahnle,0.2,3,2,2,1,0,0,23-11,4.80
W. Vest,1.0,2,0,0,0,1,0,15-10,2.66
R. Montero,1.0,0,0,0,1,1,0,20-12,4.56
