player,ip,h,r,er,bb,k,hr,pc_st,era
M. Gore,3.0,12,8,8,1,0,2,60-38,4.29
C. Beeter,1.0,1,1,1,2,3,1,30-14,13.50
O. Ribalta,1.0,1,1,1,1,1,1,24-17,5.59
P.J. Poulin,1.0,2,0,0,0,1,0,13-11,0.00
A. Lara,2.0,8,6,6,1,1,1,43-29,8.79
J. Rutledge,1.0,0,0,0,0,3,0,22-13,6.35
