player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,6,0,0,0,0,0,2,.293,.350,.367
J. Marsee,6,0,1,1,0,0,2,.338,.412,.676
A. Ramirez,5,0,0,0,0,1,2,.231,.288,.431
L. Hicks,4,1,1,0,0,0,1,.261,.355,.358
H. Hernandez,1,0,0,0,0,0,0,.274,.333,.445
E. Wagaman,3,1,1,0,0,1,1,.234,.286,.364
D. Hill,1,2,0,0,0,0,1,.204,.268,.327
T. Johnston,5,0,2,1,0,0,1,.238,.273,.333
J. Sanoja,5,1,3,3,0,0,1,.246,.291,.393
D. Myers,4,0,1,0,0,1,1,.237,.295,.332
M. Acosta,2,0,0,0,0,0,0,.133,.188,.533
O. Lopez,3,1,1,1,0,0,1,.240,.309,.361
