player,ip,h,r,er,bb,k,hr,pc_st,era
F. Ellard,1.1,2,0,0,1,2,0,25-14,4.22
J. Cannon,2.1,5,5,5,2,2,0,57-31,5.67
T. Alexander,2.0,5,2,2,0,1,1,41-27,4.95
W. Gonzalez,1.1,0,0,0,1,2,0,23-13,1.84
G. Taylor,1.0,1,0,0,0,1,0,15-10,5.81
S. Wilson,1.0,2,1,1,0,0,1,28-19,3.17
