player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,4,0,2,0,0,0,0,.305,.365,.373
G. Pauley,0,0,0,0,0,0,0,.215,.295,.346
H. Hernandez,4,0,0,0,0,0,2,.300,.357,.508
K. Stowers,2,0,0,0,0,1,1,.285,.364,.541
T. Johnston,1,0,0,0,0,0,0,.182,.182,.227
O. Lopez,4,0,0,0,0,0,0,.244,.315,.370
D. Myers,3,0,1,0,0,1,0,.239,.298,.332
E. Wagaman,4,0,0,0,0,0,1,.231,.276,.346
D. Hill,1,1,1,0,0,1,0,.216,.283,.361
J. Marsee,2,0,0,0,0,0,0,.419,.538,.742
L. Hicks,4,0,2,1,0,0,0,.260,.354,.363
J. Sanoja,4,0,0,0,0,0,0,.240,.278,.387
