player,ip,h,r,er,bb,k,hr,pc_st,era
S. Hjelle,3.2,3,2,2,2,5,1,54-33,4.70
J. Lucchesi,0.2,3,2,2,0,0,0,13-8,27.00
R. Walker,1.2,1,1,1,0,3,1,21-16,4.45
E. Miller,1.0,1,0,0,0,0,0,10-7,1.14
T. Rogers,1.0,0,0,0,0,1,0,6-5,1.35
