player,ip,h,r,er,bb,k,hr,pc_st,era
A. Pallante,6.0,7,2,2,1,3,0,92-60,4.75
R. O'Brien,2.0,3,1,1,0,0,1,22-14,5.68
R. Helsley,1.0,2,1,1,0,2,1,24-15,3.75
P. Maton,1.0,1,1,0,2,0,0,12-7,2.16
