player,ip,h,r,er,bb,k,hr,pc_st,era
L. Morales,5.0,5,1,1,2,5,0,87-51,1.86
J. Sterner,1.0,0,0,0,1,1,0,21-14,3.99
T. Ferguson,1.1,0,0,0,2,2,0,25-16,5.85
S. Newcomb,1.2,2,1,0,0,3,0,32-21,2.97
