player,ip,h,r,er,bb,k,hr,pc_st,era
B. Woo,6.0,3,2,2,0,9,1,95-66,3.02
M. Brash,1.0,0,0,0,0,2,0,16-9,1.77
E. Bazardo,1.0,0,0,0,0,1,0,9-7,2.54
A. Munoz,1.0,0,0,0,1,2,0,17-11,1.66
