player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,5,0,3,1,0,0,0,.303,.364,.372
K. Stowers,4,1,1,0,0,1,2,.293,.369,.556
J. Sanoja,0,0,0,0,0,0,0,.244,.283,.392
A. Ramirez,4,0,0,0,0,0,0,.240,.287,.452
H. Hernandez,4,2,2,2,1,0,1,.311,.370,.533
O. Lopez,4,0,1,0,0,0,0,.245,.318,.375
J. Marsee,3,1,1,1,0,0,0,.435,.552,.826
E. Wagaman,1,0,0,0,0,0,1,.233,.279,.351
T. Johnston,3,0,1,1,0,0,1,.167,.167,.222
D. Hill,1,0,0,0,0,0,1,.215,.277,.355
D. Myers,3,1,0,0,0,1,1,.241,.298,.332
G. Pauley,4,0,0,0,0,0,0,.219,.284,.352
