player,ip,h,r,er,bb,k,hr,pc_st,era
T. Walker,4.0,2,1,1,2,3,0,63-40,3.55
T. Banks,1.0,2,0,0,0,1,0,15-12,3.12
M. Lazar,1.0,1,0,0,0,1,0,11-8,3.26
M. Strahm,1.0,0,0,0,0,2,0,10-8,3.47
D. Robert,0.1,1,0,0,1,1,0,18-9,2.25
J. Romano,1.0,3,3,3,0,0,1,15-10,7.44
