player,ip,h,r,er,bb,k,hr,pc_st,era
B. Ober,5.0,6,4,4,2,3,2,69-46,5.23
G. Cabrera,1.0,2,0,0,0,1,0,20-14,6.69
K. Funderburk,1.0,1,0,0,1,1,0,31-20,4.25
J. Topa,1.0,3,2,2,0,0,0,17-11,3.92
T. Adams,1.0,0,0,0,0,0,0,6-4,7.40
