player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
Z. Neto,3,3,3,2,2,2,0,.272,.329,.481
N. Schanuel,4,1,0,0,0,0,2,.269,.356,.392
M. Trout,3,1,1,2,0,1,0,.239,.364,.460
T. Ward,2,1,0,0,0,2,0,.233,.313,.483
Y. Moncada,3,0,2,2,0,0,0,.226,.324,.432
O. Peraza,1,0,0,0,0,0,0,.143,.143,.143
J. Adell,2,0,0,0,0,0,2,.228,.295,.469
G. Campero,2,0,0,1,0,0,0,.172,.273,.345
C. Moore,0,0,0,0,0,0,0,.178,.299,.342
L. Rengifo,3,0,0,0,0,1,0,.250,.296,.351
T. d'Arnaud,4,0,0,0,0,0,2,.206,.271,.360
B. Teodosio,4,1,2,0,0,0,2,.333,.364,.429
