player,ip,h,r,er,bb,k,hr,pc_st,era
M. Liberatore,5.1,4,0,0,1,7,0,81-51,4.15
K. Leahy,2.0,3,1,1,1,2,1,34-21,3.01
J. Romero,1.2,2,0,0,0,1,0,20-15,2.06
