player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Friedl,2,2,0,0,0,0,1,.274,.370,.404
M. McLain,4,2,2,2,1,1,2,.213,.302,.351
E. De La Cruz,4,0,1,1,0,1,2,.283,.360,.492
A. Hays,3,2,2,3,2,2,0,.293,.335,.552
S. Steer,4,1,0,0,0,1,0,.248,.306,.401
N. Marte,5,0,1,0,0,0,2,.280,.330,.530
T. Stephenson,4,1,2,2,1,1,1,.237,.320,.407
J. Trevino,4,0,0,0,0,1,0,.271,.311,.435
S. Espinal,1,0,0,0,0,0,0,.245,.295,.292
J. Fraley,1,0,0,0,0,0,1,.222,.333,.373
C. Joe,3,0,0,0,0,0,1,.211,.266,.281
