player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Yastrzemski,5,0,2,0,0,0,0,.233,.322,.524
M. Garcia,3,1,1,0,0,1,0,.294,.358,.471
V. Pasquantino,4,0,1,1,0,0,1,.262,.323,.470
S. Perez,4,0,0,0,0,0,2,.238,.281,.444
R. Grichuk,3,0,0,0,0,0,0,.206,.289,.294
A. Frazier,1,0,0,0,0,0,0,.290,.331,.427
M. Massey,3,0,1,0,0,1,1,.222,.241,.278
N. Loftin,3,0,1,0,0,0,0,.211,.283,.366
J. Caglianone,0,0,0,0,0,1,0,.151,.220,.277
K. Isbel,2,0,0,0,0,1,1,.261,.307,.365
L. Maile,3,0,1,0,0,0,2,.211,.318,.316
C. Jensen,0,0,0,0,0,1,0,.143,.333,.286
