player,ip,h,r,er,bb,k,hr,pc_st,era
C. Dollander,5.0,5,6,6,3,2,2,84-49,6.77
A. Molina,2.2,3,2,2,1,3,1,58-37,8.14
R. Rolison,1.1,3,0,0,0,1,0,23-19,7.15
