player,ip,h,r,er,bb,k,hr,pc_st,era
A. Civale,4.0,7,5,5,2,0,1,79-48,5.17
T. Gilbert,2.0,3,1,1,2,1,0,34-23,3.24
D. Altavilla,0.2,2,0,0,0,1,0,17-11,2.08
