player,ip,h,r,er,bb,k,hr,pc_st,era
S. Blewett,2.2,2,2,2,0,1,1,38-24,3.69
C. Povich,3.2,3,0,0,1,4,0,57-36,5.15
S. Dominguez,0.2,0,0,0,0,2,0,11-6,3.95
A. Kittredge,1.0,0,0,0,0,0,0,8-5,1.93
Y. Cano,1.0,0,0,0,1,1,0,11-6,3.75
