player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Matthews,4.2,7,5,5,2,5,0,97-62,5.06
P. Ohl,1.1,5,4,4,1,2,1,43-29,6.95
T. Hatch,1.0,3,3,3,0,0,1,24-16,7.00
R. Fitzgerald,1.0,2,0,0,0,0,0,15-10,0.00
